epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,617.39,0.74891,0.42745,0.97838,0.96088,0.83422,0.90952,0.69956,0.77112,0.44864,1.01324,0.0005348,0.0005348,0.0005348
76,625.257,0.74297,0.42742,0.98445,0.97778,0.82609,0.92195,0.6963,0.77545,0.44828,1.01368,0.000515,0.000515,0.000515
77,633.205,0.74637,0.43332,0.98255,0.95537,0.84354,0.91355,0.69719,0.78316,0.46019,1.02956,0.0004952,0.0004952,0.0004952
78,641.099,0.75098,0.43464,0.98543,0.95934,0.83352,0.90954,0.70265,0.764,0.46933,1.02129,0.0004754,0.0004754,0.0004754
79,648.795,0.72485,0.4193,0.97516,0.95671,0.84375,0.91755,0.70729,0.75148,0.44172,1.02273,0.0004556,0.0004556,0.0004556
80,656.676,0.72944,0.41725,0.97306,0.95702,0.83832,0.90856,0.69958,0.77354,0.44789,1.02832,0.0004358,0.0004358,0.0004358
81,664.523,0.72832,0.4167,0.9671,0.96093,0.83538,0.90856,0.69573,0.79184,0.44377,1.03456,0.000416,0.000416,0.000416
82,672.426,0.72463,0.41317,0.96843,0.96428,0.83696,0.92287,0.71261,0.76983,0.45751,1.02047,0.0003962,0.0003962,0.0003962
83,680.227,0.71683,0.41178,0.96126,0.95589,0.8356,0.9151,0.70796,0.763,0.43159,1.01515,0.0003764,0.0003764,0.0003764
84,688.127,0.72589,0.41375,0.96907,0.95703,0.85326,0.91696,0.71172,0.76036,0.43009,1.01135,0.0003566,0.0003566,0.0003566
85,695.997,0.70645,0.39322,0.96161,0.96945,0.83832,0.90592,0.7042,0.77112,0.43652,1.02098,0.0003368,0.0003368,0.0003368
86,703.948,0.71842,0.40504,0.96207,0.96666,0.8519,0.91906,0.70856,0.74999,0.42508,0.99889,0.000317,0.000317,0.000317
87,711.677,0.71233,0.40297,0.95804,0.96163,0.84239,0.91372,0.70837,0.75751,0.44652,1.00763,0.0002972,0.0002972,0.0002972
88,719.623,0.7034,0.40276,0.95847,0.96111,0.83967,0.91394,0.7098,0.74452,0.43801,1.00861,0.0002774,0.0002774,0.0002774
89,727.583,0.70331,0.40142,0.95397,0.95688,0.84783,0.911,0.70527,0.74955,0.43935,1.00826,0.0002576,0.0002576,0.0002576
90,735.464,0.68468,0.38807,0.94683,0.96438,0.84612,0.9206,0.70794,0.73823,0.42435,1.00697,0.0002378,0.0002378,0.0002378
91,751.724,0.65492,0.35429,0.93255,0.94018,0.85423,0.91089,0.70488,0.73927,0.41293,0.99708,0.000218,0.000218,0.000218
92,760.019,0.63553,0.33483,0.92414,0.95957,0.83838,0.91597,0.70928,0.7383,0.40962,1.00108,0.0001982,0.0001982,0.0001982
93,768.252,0.62783,0.32568,0.91898,0.96408,0.83883,0.91562,0.70987,0.74955,0.42594,1.00817,0.0001784,0.0001784,0.0001784
94,776.412,0.61673,0.32551,0.91162,0.95376,0.85598,0.91971,0.71785,0.73741,0.40808,0.98925,0.0001586,0.0001586,0.0001586
95,784.484,0.6177,0.32068,0.91839,0.94439,0.85374,0.92241,0.7182,0.73266,0.40963,0.98604,0.0001388,0.0001388,0.0001388
96,792.37,0.6052,0.31279,0.90655,0.94854,0.8519,0.91583,0.71177,0.73009,0.40621,0.99598,0.000119,0.000119,0.000119
97,800.394,0.6112,0.31075,0.90527,0.96199,0.84647,0.91904,0.71342,0.72956,0.4004,0.99647,9.92e-05,9.92e-05,9.92e-05
98,808.38,0.58974,0.30348,0.89956,0.95924,0.85734,0.91924,0.71539,0.73709,0.40367,0.99638,7.94e-05,7.94e-05,7.94e-05
99,816.485,0.60031,0.30779,0.90392,0.96494,0.86007,0.92057,0.71622,0.73245,0.39823,0.99343,5.96e-05,5.96e-05,5.96e-05
100,824.333,0.59902,0.30747,0.90413,0.96916,0.8519,0.91989,0.71752,0.73215,0.39498,0.99548,3.98e-05,3.98e-05,3.98e-05
