epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,399.239,0.56481,0.37203,0.9562,0.97458,0.97716,0.99028,0.83772,0.68711,0.34602,1.09716,0.0003566,0.0003566,0.0003566
85,403.738,0.55738,0.37195,0.95325,0.97449,0.97716,0.99068,0.83474,0.68831,0.32939,1.09363,0.0003368,0.0003368,0.0003368
86,408.247,0.54906,0.35808,0.9574,0.97475,0.97964,0.99046,0.83625,0.69459,0.33424,1.11394,0.000317,0.000317,0.000317
87,413.009,0.56671,0.36897,0.97045,0.98638,0.97462,0.99077,0.84067,0.68027,0.33582,1.08418,0.0002972,0.0002972,0.0002972
88,418.045,0.53557,0.35418,0.95249,0.98469,0.97922,0.99207,0.83989,0.67334,0.32681,1.09121,0.0002774,0.0002774,0.0002774
89,423.066,0.5386,0.35593,0.95551,0.97954,0.97716,0.98814,0.83827,0.68022,0.33519,1.08379,0.0002576,0.0002576,0.0002576
90,427.807,0.52729,0.34456,0.95059,0.98217,0.9787,0.99122,0.84554,0.67351,0.32868,1.09027,0.0002378,0.0002378,0.0002378
91,435.754,0.43501,0.26677,0.86744,0.9846,0.97376,0.98809,0.8449,0.70218,0.32961,1.11893,0.000218,0.000218,0.000218
92,440.26,0.4245,0.2503,0.86148,0.97955,0.97261,0.98762,0.83669,0.68777,0.33649,1.09376,0.0001982,0.0001982,0.0001982
93,444.688,0.42053,0.2493,0.85753,0.98755,0.97716,0.99204,0.83739,0.67916,0.34117,1.08637,0.0001784,0.0001784,0.0001784
94,449.13,0.40196,0.23933,0.84434,0.98727,0.9844,0.9919,0.84592,0.67222,0.33617,1.0868,0.0001586,0.0001586,0.0001586
95,453.69,0.40165,0.24014,0.84896,0.97979,0.98431,0.99245,0.84089,0.66979,0.33872,1.08294,0.0001388,0.0001388,0.0001388
96,459.491,0.3922,0.23395,0.84326,0.98477,0.98463,0.99147,0.84339,0.66631,0.3325,1.08725,0.000119,0.000119,0.000119
97,464.541,0.39306,0.2358,0.84358,0.98613,0.98477,0.99122,0.84266,0.65979,0.33181,1.07892,9.92e-05,9.92e-05,9.92e-05
98,469.872,0.38766,0.22855,0.84485,0.98675,0.98477,0.99172,0.84642,0.66842,0.33336,1.08296,7.94e-05,7.94e-05,7.94e-05
99,475.005,0.38364,0.22957,0.83936,0.98588,0.9797,0.99101,0.84828,0.66186,0.32647,1.08846,5.96e-05,5.96e-05,5.96e-05
100,479.474,0.38191,0.22761,0.84168,0.98384,0.9797,0.99205,0.84758,0.66308,0.32944,1.08574,3.98e-05,3.98e-05,3.98e-05
