epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,671.961,1.05768,0.68229,1.89892,0.95945,0.96085,0.98894,0.83481,1.31932,0.58967,2.15471,0.0003764,0.0003764,0.0003764
84,679.922,1.04566,0.65622,1.87997,0.96715,0.96701,0.98972,0.83629,1.32859,0.5998,2.14164,0.0003566,0.0003566,0.0003566
85,687.756,1.04664,0.66247,1.87592,0.96464,0.96935,0.98904,0.83356,1.32562,0.61842,2.14889,0.0003368,0.0003368,0.0003368
86,695.647,1.00796,0.63466,1.8822,0.96251,0.97746,0.9907,0.83957,1.35407,0.58812,2.16577,0.000317,0.000317,0.000317
87,703.562,1.03001,0.6557,1.90836,0.95737,0.96897,0.98865,0.83817,1.35512,0.59652,2.17585,0.0002972,0.0002972,0.0002972
88,711.436,0.98571,0.63069,1.87703,0.98078,0.95178,0.98973,0.83692,1.35072,0.61091,2.16074,0.0002774,0.0002774,0.0002774
89,719.318,1.00344,0.63043,1.87726,0.96714,0.97107,0.99039,0.83529,1.33827,0.59179,2.16755,0.0002576,0.0002576,0.0002576
90,727.289,0.97761,0.59994,1.87346,0.96698,0.96625,0.98909,0.83443,1.34475,0.6081,2.18537,0.0002378,0.0002378,0.0002378
91,737.719,0.75452,0.40465,1.6897,0.97941,0.96589,0.98978,0.84107,1.34492,0.57803,2.17673,0.000218,0.000218,0.000218
92,745.567,0.72731,0.37154,1.6791,0.9697,0.97471,0.98957,0.83751,1.34712,0.57682,2.18055,0.0001982,0.0001982,0.0001982
93,753.345,0.71404,0.37983,1.67225,0.96953,0.96902,0.99049,0.84023,1.3332,0.59608,2.18866,0.0001784,0.0001784,0.0001784
94,761.157,0.6845,0.34554,1.64995,0.96611,0.97462,0.9915,0.84808,1.31538,0.56971,2.16557,0.0001586,0.0001586,0.0001586
95,769.108,0.69546,0.35238,1.66016,0.97237,0.97208,0.99113,0.84497,1.31222,0.5626,2.16801,0.0001388,0.0001388,0.0001388
96,777.625,0.66255,0.34068,1.64775,0.96902,0.97716,0.99013,0.84408,1.30869,0.5689,2.16973,0.000119,0.000119,0.000119
97,785.509,0.67026,0.34895,1.65258,0.97128,0.97462,0.99213,0.84882,1.30068,0.56318,2.16881,9.92e-05,9.92e-05,9.92e-05
98,793.377,0.66454,0.33906,1.65511,0.97213,0.97375,0.99184,0.8469,1.30513,0.55837,2.15739,7.94e-05,7.94e-05,7.94e-05
99,801.231,0.65315,0.33486,1.64538,0.97473,0.96701,0.99065,0.84887,1.30554,0.56538,2.16405,5.96e-05,5.96e-05,5.96e-05
100,809.093,0.646,0.33705,1.64987,0.97957,0.97342,0.99101,0.85087,1.30994,0.5599,2.16356,3.98e-05,3.98e-05,3.98e-05
