epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,372.272,0.85363,0.53073,0.9761,0.93486,0.81893,0.89181,0.65088,0.88691,0.5884,0.99432,0.000911,0.000911,0.000911
57,378.058,0.8402,0.52698,0.97372,0.94429,0.82902,0.90474,0.66608,0.86594,0.56691,0.98491,0.0008912,0.0008912,0.0008912
58,384.434,0.82675,0.51284,0.96696,0.95222,0.81386,0.8988,0.64883,0.86517,0.53041,0.98982,0.0008714,0.0008714,0.0008714
59,390.374,0.83259,0.51422,0.97262,0.93913,0.82201,0.89204,0.66287,0.87059,0.54659,0.99079,0.0008516,0.0008516,0.0008516
60,396.971,0.83668,0.51389,0.96584,0.94136,0.82888,0.91149,0.66742,0.86206,0.56607,0.98954,0.0008318,0.0008318,0.0008318
61,402.806,0.82675,0.51475,0.96606,0.95281,0.82298,0.91668,0.67121,0.86842,0.55997,0.98257,0.000812,0.000812,0.000812
62,408.806,0.82945,0.5038,0.97035,0.9404,0.85748,0.92233,0.68847,0.80736,0.51657,0.96534,0.0007922,0.0007922,0.0007922
63,414.592,0.83049,0.51394,0.96147,0.95434,0.82359,0.9085,0.66621,0.8437,0.53035,0.9704,0.0007724,0.0007724,0.0007724
64,420.349,0.82533,0.50316,0.96382,0.91593,0.82897,0.89078,0.66942,0.85572,0.57833,0.98388,0.0007526,0.0007526,0.0007526
65,426.035,0.82377,0.50483,0.96139,0.96541,0.82745,0.90735,0.68107,0.82464,0.50234,0.96444,0.0007328,0.0007328,0.0007328
66,432.06,0.80744,0.49549,0.95351,0.9573,0.82251,0.9018,0.67502,0.81965,0.50262,0.9614,0.000713,0.000713,0.000713
67,438.581,0.81724,0.49507,0.96487,0.94093,0.83152,0.91005,0.67069,0.85955,0.55,0.98217,0.0006932,0.0006932,0.0006932
68,444.334,0.81206,0.49425,0.96144,0.95058,0.82201,0.9028,0.67474,0.80941,0.52769,0.96185,0.0006734,0.0006734,0.0006734
