epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,114.372,1.05922,0.70669,1.06925,0.87162,0.71028,0.79027,0.55171,1.07735,0.82147,1.10615,0.001703,0.001703,0.001703
17,121.053,1.05215,0.71119,1.07222,0.903,0.70828,0.80249,0.55467,1.09625,0.71816,1.12618,0.0016832,0.0016832,0.0016832
18,127.096,1.04891,0.70265,1.07422,0.92451,0.73641,0.83361,0.58326,1.0527,0.75077,1.08378,0.0016634,0.0016634,0.0016634
19,133.338,1.04053,0.69676,1.05986,0.88899,0.7106,0.78571,0.52852,1.14841,0.82466,1.13906,0.0016436,0.0016436,0.0016436
20,139.886,1.04563,0.6986,1.06717,0.92469,0.75136,0.84218,0.59585,1.02291,0.67782,1.07069,0.0016238,0.0016238,0.0016238
21,146.656,1.02697,0.68851,1.06207,0.92779,0.75069,0.84998,0.59895,1.00093,0.71787,1.0635,0.001604,0.001604,0.001604
22,153.495,0.98427,0.66115,1.04355,0.90234,0.73913,0.81881,0.57455,1.0111,0.71305,1.06527,0.0015842,0.0015842,0.0015842
23,160.659,1.00771,0.65961,1.05255,0.94266,0.74185,0.82923,0.59035,1.02192,0.69345,1.05968,0.0015644,0.0015644,0.0015644
24,166.725,0.97157,0.6457,1.04143,0.91213,0.73234,0.83462,0.59904,0.93732,0.67219,1.04291,0.0015446,0.0015446,0.0015446
25,172.778,0.98179,0.64816,1.04739,0.91159,0.70047,0.80678,0.56652,1.01787,0.76736,1.0913,0.0015248,0.0015248,0.0015248
26,179.224,0.97074,0.63416,1.02786,0.92338,0.7368,0.78273,0.55373,1.08111,1.12397,1.12675,0.001505,0.001505,0.001505
27,185.904,0.95507,0.61777,1.02771,0.89675,0.71875,0.81263,0.57175,1.00033,0.76266,1.09641,0.0014852,0.0014852,0.0014852
28,192.261,0.97297,0.62761,1.04042,0.92934,0.7894,0.86063,0.6246,0.91934,0.66794,1.03999,0.0014654,0.0014654,0.0014654
29,199.612,0.93859,0.60681,1.01667,0.91255,0.76902,0.85567,0.61087,0.96364,0.67773,1.05189,0.0014456,0.0014456,0.0014456
30,206.292,0.955,0.61728,1.02835,0.94039,0.77165,0.85156,0.61394,0.94924,0.6618,1.03699,0.0014258,0.0014258,0.0014258
31,212.262,0.92672,0.59758,1.01434,0.89197,0.80571,0.86934,0.60833,1.0096,0.65646,1.07752,0.001406,0.001406,0.001406
32,218.371,0.92778,0.60721,1.01203,0.92026,0.76833,0.85991,0.61924,0.97629,0.6395,1.04887,0.0013862,0.0013862,0.0013862
33,224.644,0.91849,0.57958,1.00468,0.90696,0.78668,0.85575,0.61442,0.96076,0.62584,1.05588,0.0013664,0.0013664,0.0013664
34,231.22,0.91274,0.57929,1.01215,0.90735,0.78505,0.85206,0.61309,0.94121,0.66325,1.03042,0.0013466,0.0013466,0.0013466
35,237.417,0.90903,0.5708,0.99947,0.92377,0.82328,0.88589,0.63877,0.91212,0.57985,1.00834,0.0013268,0.0013268,0.0013268
36,244.413,0.9163,0.58245,1.00058,0.91695,0.79507,0.86197,0.6157,0.94242,0.69667,1.04494,0.001307,0.001307,0.001307
37,250.037,0.91051,0.56358,1.00001,0.89753,0.79734,0.85511,0.61478,0.9463,0.62622,1.05232,0.0012872,0.0012872,0.0012872
38,256.122,0.91727,0.57934,1.01284,0.90843,0.78181,0.85089,0.614,0.9289,0.63059,1.02581,0.0012674,0.0012674,0.0012674
39,262.291,0.89899,0.57211,1.00129,0.93999,0.78741,0.86591,0.61957,0.94504,0.62756,1.03916,0.0012476,0.0012476,0.0012476
40,268.298,0.90496,0.56655,0.99932,0.95218,0.75747,0.84275,0.62035,0.92086,0.6738,1.02401,0.0012278,0.0012278,0.0012278
41,274.247,0.88735,0.56435,0.99203,0.9617,0.78125,0.87665,0.64896,0.89689,0.56974,1.00538,0.001208,0.001208,0.001208
42,280.572,0.88386,0.56211,0.99978,0.93527,0.81929,0.89104,0.65194,0.92265,0.56883,1.03656,0.0011882,0.0011882,0.0011882
43,286.705,0.88263,0.55953,0.99113,0.92691,0.80571,0.87132,0.63822,0.91286,0.5972,1.03323,0.0011684,0.0011684,0.0011684
44,292.541,0.86967,0.55319,0.99246,0.92369,0.76087,0.85795,0.61092,0.93751,0.63502,1.03522,0.0011486,0.0011486,0.0011486
45,298.047,0.88116,0.54338,0.98377,0.93562,0.80953,0.89315,0.65781,0.88002,0.56232,1.01699,0.0011288,0.0011288,0.0011288
46,303.739,0.86338,0.54407,0.99106,0.92386,0.82436,0.88955,0.65276,0.87965,0.55884,0.9997,0.001109,0.001109,0.001109
47,309.478,0.869,0.53962,0.98724,0.89441,0.82865,0.8906,0.6628,0.83861,0.55466,0.98888,0.0010892,0.0010892,0.0010892
48,315.178,0.87451,0.53294,0.98468,0.94901,0.80913,0.90118,0.66246,0.86885,0.5471,0.98773,0.0010694,0.0010694,0.0010694
49,320.77,0.85867,0.52732,0.97899,0.93566,0.81015,0.89774,0.64635,0.91058,0.52995,1.01312,0.0010496,0.0010496,0.0010496
50,327.209,0.84651,0.51761,0.97581,0.94152,0.80707,0.89776,0.66438,0.86903,0.60014,1.00415,0.0010298,0.0010298,0.0010298
51,333.022,0.86129,0.51925,0.97757,0.9354,0.80659,0.89775,0.66504,0.85445,0.54823,0.99154,0.00101,0.00101,0.00101
52,338.641,0.8513,0.52121,0.98481,0.92686,0.81114,0.89212,0.6576,0.87661,0.54445,1.01941,0.0009902,0.0009902,0.0009902
53,344.369,0.83133,0.50483,0.96549,0.94152,0.81114,0.90229,0.67543,0.85096,0.56702,0.99835,0.0009704,0.0009704,0.0009704
54,349.945,0.84559,0.519,0.97879,0.93951,0.80707,0.88731,0.65638,0.84136,0.54132,0.98924,0.0009506,0.0009506,0.0009506
55,355.835,0.82786,0.50716,0.97395,0.96056,0.79348,0.87264,0.66076,0.86635,0.61221,1.00661,0.0009308,0.0009308,0.0009308
56,361.409,0.82163,0.49505,0.96897,0.94963,0.82201,0.89104,0.66616,0.82406,0.53517,0.98829,0.000911,0.000911,0.000911
57,367.462,0.81768,0.49382,0.96163,0.97026,0.79801,0.90555,0.67819,0.81554,0.5148,0.98957,0.0008912,0.0008912,0.0008912
58,372.966,0.7993,0.48908,0.96066,0.9599,0.81311,0.90854,0.67626,0.81961,0.51558,0.98265,0.0008714,0.0008714,0.0008714
59,378.56,0.79808,0.48499,0.96133,0.93917,0.80707,0.89822,0.66306,0.83394,0.53594,0.97958,0.0008516,0.0008516,0.0008516
60,384.025,0.80837,0.49184,0.95771,0.93906,0.8288,0.91065,0.6869,0.82007,0.51003,0.98634,0.0008318,0.0008318,0.0008318
61,389.964,0.79992,0.49082,0.95676,0.92312,0.81573,0.90202,0.67089,0.86291,0.52513,0.99772,0.000812,0.000812,0.000812
62,395.582,0.79581,0.48167,0.95758,0.94786,0.81512,0.8984,0.67141,0.81782,0.53563,0.96984,0.0007922,0.0007922,0.0007922
63,401.032,0.79794,0.48838,0.95469,0.94526,0.82118,0.90818,0.68362,0.82009,0.48891,0.97904,0.0007724,0.0007724,0.0007724
64,407.115,0.79348,0.47907,0.9572,0.93304,0.85192,0.90753,0.68847,0.81324,0.51333,0.98161,0.0007526,0.0007526,0.0007526
65,412.515,0.79217,0.47879,0.95104,0.95087,0.84103,0.90987,0.68913,0.82672,0.54337,0.97795,0.0007328,0.0007328,0.0007328
66,418.633,0.76946,0.47111,0.94204,0.93367,0.84153,0.90931,0.69026,0.82215,0.50026,0.97901,0.000713,0.000713,0.000713
67,423.971,0.79682,0.46646,0.95783,0.93379,0.83424,0.91525,0.68042,0.85621,0.51798,0.99717,0.0006932,0.0006932,0.0006932
68,429.424,0.7759,0.46481,0.95014,0.93914,0.83862,0.91206,0.69247,0.80937,0.49102,0.98589,0.0006734,0.0006734,0.0006734
69,434.992,0.76063,0.45393,0.94162,0.9196,0.85477,0.90771,0.68763,0.82484,0.48052,0.98442,0.0006536,0.0006536,0.0006536
70,440.571,0.76602,0.45716,0.94363,0.94795,0.83832,0.91208,0.70145,0.78235,0.46552,0.98284,0.0006338,0.0006338,0.0006338
71,446.733,0.75871,0.45993,0.94369,0.96819,0.82695,0.91226,0.69219,0.82664,0.47553,0.99412,0.000614,0.000614,0.000614
72,452.324,0.75477,0.43949,0.94414,0.95189,0.83152,0.90584,0.6919,0.82487,0.52141,0.99183,0.0005942,0.0005942,0.0005942
73,457.815,0.75699,0.44136,0.94466,0.94835,0.85054,0.91495,0.68667,0.8182,0.482,0.98065,0.0005744,0.0005744,0.0005744
74,463.199,0.75008,0.44372,0.93465,0.93219,0.8587,0.92175,0.69355,0.81984,0.46758,0.98786,0.0005546,0.0005546,0.0005546
75,468.688,0.75369,0.44192,0.93686,0.94783,0.83832,0.91357,0.69978,0.81243,0.48775,0.97806,0.0005348,0.0005348,0.0005348
76,474.277,0.7455,0.43991,0.9366,0.96218,0.8296,0.91702,0.70158,0.80246,0.49139,0.98047,0.000515,0.000515,0.000515
77,479.788,0.7439,0.44099,0.93633,0.94722,0.85338,0.92188,0.69696,0.81902,0.49029,0.98607,0.0004952,0.0004952,0.0004952
78,485.959,0.74349,0.44039,0.93816,0.9515,0.84511,0.91756,0.69562,0.82344,0.49806,0.98186,0.0004754,0.0004754,0.0004754
79,491.868,0.72762,0.43067,0.9301,0.96504,0.82518,0.91537,0.70104,0.81004,0.48071,0.96928,0.0004556,0.0004556,0.0004556
80,497.816,0.73461,0.43092,0.93023,0.96165,0.85168,0.91723,0.69679,0.80965,0.49049,0.96711,0.0004358,0.0004358,0.0004358
81,503.624,0.71922,0.41758,0.92147,0.96239,0.83434,0.91791,0.69774,0.80155,0.48638,0.96529,0.000416,0.000416,0.000416
82,509.497,0.72419,0.42701,0.92731,0.95026,0.84783,0.9112,0.69357,0.8201,0.47489,0.98957,0.0003962,0.0003962,0.0003962
83,515.726,0.71763,0.42092,0.9258,0.95645,0.83548,0.90885,0.69741,0.79426,0.46656,0.97322,0.0003764,0.0003764,0.0003764
84,521.534,0.71989,0.42758,0.92334,0.96115,0.84038,0.91146,0.70474,0.77938,0.45281,0.96468,0.0003566,0.0003566,0.0003566
85,527.309,0.70682,0.40721,0.92017,0.95139,0.85054,0.91624,0.70033,0.81592,0.48743,0.9747,0.0003368,0.0003368,0.0003368
86,533.027,0.70966,0.41357,0.91978,0.9476,0.83696,0.91509,0.69768,0.82002,0.45937,0.97291,0.000317,0.000317,0.000317
87,538.646,0.71277,0.40961,0.92071,0.9458,0.85358,0.9195,0.70853,0.80373,0.44975,0.9809,0.0002972,0.0002972,0.0002972
88,544.32,0.70445,0.41264,0.91937,0.96467,0.85322,0.91939,0.70883,0.79047,0.44598,0.9754,0.0002774,0.0002774,0.0002774
89,550.42,0.69023,0.40978,0.91583,0.95905,0.85909,0.91546,0.70291,0.79513,0.45891,0.97483,0.0002576,0.0002576,0.0002576
90,555.612,0.67711,0.39508,0.91153,0.96205,0.85326,0.92387,0.70505,0.80611,0.44935,0.9818,0.0002378,0.0002378,0.0002378
91,570.021,0.65528,0.36666,0.8956,0.9537,0.83152,0.91202,0.69365,0.81991,0.46403,0.98384,0.000218,0.000218,0.000218
92,576.908,0.6344,0.34922,0.87991,0.95346,0.84647,0.91953,0.70702,0.79304,0.4378,0.97311,0.0001982,0.0001982,0.0001982
93,583.313,0.62454,0.34251,0.88604,0.96755,0.83424,0.91331,0.70531,0.81659,0.48238,0.98364,0.0001784,0.0001784,0.0001784
94,590.437,0.61597,0.341,0.88079,0.95619,0.84783,0.9185,0.70512,0.81212,0.45473,0.98279,0.0001586,0.0001586,0.0001586
95,596.4,0.62377,0.3399,0.88601,0.9629,0.84644,0.91851,0.70561,0.80704,0.44802,0.97191,0.0001388,0.0001388,0.0001388
96,602.413,0.60512,0.32964,0.87443,0.9628,0.84401,0.91731,0.70736,0.81346,0.46263,0.98413,0.000119,0.000119,0.000119
97,608.182,0.61265,0.32835,0.87761,0.95268,0.84803,0.91618,0.71061,0.80363,0.46952,0.98044,9.92e-05,9.92e-05,9.92e-05
98,614.077,0.59185,0.32128,0.86979,0.96515,0.84239,0.91215,0.70944,0.79638,0.45669,0.97455,7.94e-05,7.94e-05,7.94e-05
99,620.218,0.59333,0.32479,0.8727,0.96118,0.84107,0.91279,0.71203,0.79335,0.45482,0.96939,5.96e-05,5.96e-05,5.96e-05
100,626.275,0.60116,0.32416,0.87532,0.96128,0.84239,0.91465,0.71315,0.78993,0.45255,0.96726,3.98e-05,3.98e-05,3.98e-05
