epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,346.764,0.50971,0.34369,0.93561,0.97973,0.98731,0.98931,0.82797,0.67187,0.33053,1.08285,0.0003566,0.0003566,0.0003566
85,350.894,0.50804,0.34391,0.93264,0.98309,0.98477,0.98918,0.82527,0.67184,0.3271,1.0838,0.0003368,0.0003368,0.0003368
86,354.883,0.4972,0.33479,0.93794,0.98217,0.9789,0.98862,0.82992,0.68581,0.34547,1.09546,0.000317,0.000317,0.000317
87,358.849,0.51074,0.34584,0.94812,0.98276,0.98223,0.98649,0.82194,0.70633,0.3549,1.09787,0.0002972,0.0002972,0.0002972
88,362.82,0.48753,0.33149,0.93502,0.98105,0.98477,0.99028,0.82685,0.69024,0.34609,1.10406,0.0002774,0.0002774,0.0002774
89,366.793,0.49414,0.33586,0.93696,0.98743,0.98223,0.98944,0.82653,0.68209,0.33031,1.08821,0.0002576,0.0002576,0.0002576
90,370.786,0.48378,0.32311,0.93171,0.9844,0.98477,0.99045,0.83002,0.68352,0.33333,1.09025,0.0002378,0.0002378,0.0002378
91,378.123,0.38862,0.24409,0.84953,0.98476,0.98393,0.9884,0.82376,0.70427,0.33652,1.1145,0.000218,0.000218,0.000218
92,382.093,0.37895,0.22864,0.84319,0.9868,0.98477,0.98673,0.82291,0.69366,0.33584,1.1105,0.0001982,0.0001982,0.0001982
93,386.053,0.37805,0.23304,0.83906,0.9908,0.98477,0.98997,0.83211,0.67946,0.32933,1.10111,0.0001784,0.0001784,0.0001784
94,390.02,0.36087,0.21991,0.8311,0.9868,0.98731,0.99168,0.83111,0.6829,0.32937,1.09961,0.0001586,0.0001586,0.0001586
95,393.968,0.36022,0.22188,0.83252,0.98726,0.98348,0.99169,0.83269,0.67632,0.32906,1.09228,0.0001388,0.0001388,0.0001388
96,397.951,0.36079,0.21769,0.83066,0.98303,0.98223,0.99099,0.83249,0.67779,0.33057,1.1002,0.000119,0.000119,0.000119
97,402.247,0.34994,0.21679,0.82936,0.98572,0.98223,0.99205,0.83825,0.67115,0.32243,1.09217,9.92e-05,9.92e-05,9.92e-05
98,406.372,0.34392,0.21198,0.82807,0.9848,0.98658,0.99199,0.83877,0.67293,0.32629,1.09822,7.94e-05,7.94e-05,7.94e-05
99,410.406,0.34403,0.21243,0.82625,0.9873,0.98674,0.99208,0.83741,0.67587,0.32335,1.09982,5.96e-05,5.96e-05,5.96e-05
100,414.582,0.34326,0.21159,0.82703,0.98979,0.98466,0.9919,0.8379,0.67328,0.3202,1.09828,3.98e-05,3.98e-05,3.98e-05
