epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,535.703,0.77409,0.44757,1.05026,0.94584,0.84239,0.91147,0.69974,0.79805,0.47501,1.12159,0.00101,0.00101,0.00101
52,545.782,0.78113,0.45524,1.0682,0.95121,0.82337,0.90664,0.68606,0.83284,0.51742,1.14786,0.0009902,0.0009902,0.0009902
53,555.905,0.75903,0.44031,1.0422,0.94354,0.81735,0.89546,0.68503,0.80281,0.48898,1.12529,0.0009704,0.0009704,0.0009704
54,566,0.77335,0.45065,1.05425,0.93756,0.84375,0.92027,0.70705,0.78999,0.46034,1.09897,0.0009506,0.0009506,0.0009506
55,576.06,0.74911,0.43741,1.04331,0.94803,0.84272,0.9141,0.71683,0.79571,0.47788,1.11463,0.0009308,0.0009308,0.0009308
56,586.156,0.75099,0.42716,1.04353,0.91897,0.84751,0.91365,0.69514,0.82163,0.46718,1.13491,0.000911,0.000911,0.000911
57,596.263,0.75067,0.42521,1.03754,0.9544,0.82462,0.91238,0.69868,0.77124,0.47816,1.11642,0.0008912,0.0008912,0.0008912
58,606.368,0.72757,0.42299,1.03085,0.92687,0.86957,0.92648,0.69992,0.77768,0.45042,1.12035,0.0008714,0.0008714,0.0008714
59,616.478,0.72872,0.42769,1.04157,0.95088,0.84168,0.91604,0.71382,0.79083,0.46469,1.12558,0.0008516,0.0008516,0.0008516
60,626.557,0.73688,0.42373,1.03675,0.96194,0.85851,0.9297,0.72247,0.74953,0.45038,1.08981,0.0008318,0.0008318,0.0008318
61,636.671,0.71971,0.42611,1.02674,0.95355,0.84375,0.91487,0.70845,0.79636,0.45458,1.12836,0.000812,0.000812,0.000812
62,648.346,0.721,0.42593,1.02465,0.95194,0.8611,0.92317,0.71392,0.77387,0.44455,1.10434,0.0007922,0.0007922,0.0007922
63,658.651,0.71733,0.42758,1.0119,0.95189,0.86024,0.93016,0.71379,0.75442,0.41628,1.09124,0.0007724,0.0007724,0.0007724
64,668.771,0.71256,0.41776,1.02246,0.9528,0.85054,0.90627,0.71109,0.80352,0.47106,1.142,0.0007526,0.0007526,0.0007526
65,678.925,0.71676,0.41688,1.0229,0.95244,0.87074,0.93437,0.73098,0.77729,0.41723,1.09408,0.0007328,0.0007328,0.0007328
66,689.092,0.69357,0.40745,1.01219,0.95653,0.88179,0.92926,0.72011,0.757,0.41712,1.11053,0.000713,0.000713,0.000713
67,699.173,0.70986,0.40111,1.02394,0.94712,0.876,0.92491,0.72604,0.75736,0.42024,1.1156,0.0006932,0.0006932,0.0006932
68,709.267,0.70068,0.40293,1.0139,0.9557,0.85004,0.92645,0.70715,0.7796,0.4496,1.13178,0.0006734,0.0006734,0.0006734
69,719.39,0.68461,0.39493,1.00827,0.94482,0.86075,0.91993,0.70431,0.79712,0.46586,1.13945,0.0006536,0.0006536,0.0006536
70,731.53,0.68517,0.39925,1.00789,0.95745,0.85462,0.91391,0.70994,0.7664,0.437,1.11988,0.0006338,0.0006338,0.0006338
71,741.693,0.6873,0.39299,1.01356,0.94403,0.87085,0.93242,0.73105,0.75374,0.41605,1.10423,0.000614,0.000614,0.000614
72,751.922,0.67169,0.37775,1.00416,0.96511,0.86141,0.9306,0.72649,0.7532,0.41608,1.08892,0.0005942,0.0005942,0.0005942
73,763.72,0.67336,0.38,1.00008,0.94157,0.88043,0.93157,0.71759,0.74793,0.40097,1.09251,0.0005744,0.0005744,0.0005744
74,773.856,0.67247,0.37661,1.00077,0.95205,0.89032,0.93964,0.74093,0.7185,0.37989,1.08878,0.0005546,0.0005546,0.0005546
75,784.027,0.66833,0.37536,0.99632,0.96197,0.86413,0.93687,0.73304,0.75585,0.423,1.10924,0.0005348,0.0005348,0.0005348
76,794.092,0.67026,0.38138,1.00267,0.95083,0.86821,0.93691,0.73003,0.74635,0.40899,1.09731,0.000515,0.000515,0.000515
77,805.731,0.66712,0.37938,0.99515,0.93799,0.88372,0.93446,0.73465,0.72437,0.39072,1.08897,0.0004952,0.0004952,0.0004952
78,815.986,0.66071,0.37281,0.99774,0.95246,0.87114,0.9378,0.73732,0.76118,0.4272,1.11346,0.0004754,0.0004754,0.0004754
79,826.053,0.64776,0.36523,0.99628,0.95291,0.87989,0.93695,0.73826,0.74362,0.38685,1.10363,0.0004556,0.0004556,0.0004556
80,836.157,0.64799,0.36309,0.98596,0.96007,0.88179,0.94153,0.7351,0.74438,0.38164,1.09039,0.0004358,0.0004358,0.0004358
81,846.244,0.63062,0.35641,0.97419,0.96385,0.87908,0.94402,0.74477,0.73634,0.36392,1.09182,0.000416,0.000416,0.000416
82,856.449,0.62913,0.35719,0.97377,0.95742,0.88597,0.9449,0.74553,0.75499,0.4033,1.10639,0.0003962,0.0003962,0.0003962
83,866.552,0.629,0.3506,0.97281,0.94233,0.88803,0.93477,0.73218,0.74339,0.42628,1.10447,0.0003764,0.0003764,0.0003764
84,876.663,0.63422,0.36264,0.98453,0.96582,0.88043,0.94038,0.74165,0.74978,0.37625,1.10384,0.0003566,0.0003566,0.0003566
85,886.763,0.61923,0.34277,0.97243,0.96429,0.87772,0.94173,0.74935,0.73656,0.38151,1.09635,0.0003368,0.0003368,0.0003368
86,896.915,0.62687,0.34408,0.97451,0.96304,0.88498,0.9411,0.74604,0.71337,0.39655,1.07202,0.000317,0.000317,0.000317
87,906.985,0.62342,0.3464,0.97272,0.9741,0.86855,0.94234,0.74854,0.7264,0.3827,1.0927,0.0002972,0.0002972,0.0002972
88,917.047,0.61691,0.34236,0.97398,0.94922,0.87908,0.93653,0.74832,0.70959,0.37194,1.08952,0.0002774,0.0002774,0.0002774
89,927.158,0.60939,0.34713,0.96509,0.96864,0.88118,0.93998,0.75519,0.71275,0.3714,1.07726,0.0002576,0.0002576,0.0002576
90,937.277,0.59849,0.33316,0.96411,0.96879,0.88569,0.94433,0.75762,0.69816,0.35755,1.08342,0.0002378,0.0002378,0.0002378
91,956.379,0.57686,0.30555,0.95392,0.95403,0.87406,0.9364,0.74686,0.71733,0.371,1.0933,0.000218,0.000218,0.000218
92,966.719,0.54795,0.29033,0.939,0.95978,0.86277,0.93279,0.7424,0.7224,0.37647,1.10619,0.0001982,0.0001982,0.0001982
93,977.012,0.54789,0.2778,0.93528,0.95725,0.88223,0.94024,0.74683,0.71818,0.36931,1.10436,0.0001784,0.0001784,0.0001784
94,987.293,0.53903,0.28501,0.92957,0.94774,0.88699,0.9387,0.74107,0.71946,0.37701,1.09572,0.0001586,0.0001586,0.0001586
95,997.539,0.54216,0.27607,0.93485,0.95195,0.88833,0.93673,0.74216,0.72314,0.36351,1.09753,0.0001388,0.0001388,0.0001388
96,1007.7,0.52845,0.26865,0.92219,0.95313,0.88424,0.93955,0.7472,0.71709,0.36514,1.09481,0.000119,0.000119,0.000119
97,1017.87,0.52441,0.26839,0.91211,0.96309,0.88043,0.94054,0.74788,0.71744,0.36005,1.10014,9.92e-05,9.92e-05,9.92e-05
98,1028.04,0.51431,0.2607,0.91025,0.95883,0.87636,0.93804,0.74585,0.73008,0.36661,1.11106,7.94e-05,7.94e-05,7.94e-05
99,1038.24,0.51386,0.26595,0.91179,0.95982,0.87624,0.94028,0.74957,0.7206,0.36395,1.106,5.96e-05,5.96e-05,5.96e-05
100,1048.41,0.52402,0.26602,0.9154,0.96414,0.87682,0.94149,0.74928,0.72285,0.36525,1.10879,3.98e-05,3.98e-05,3.98e-05
